ID,Des,NPC,Title,AntecedentQuest,OutPutText,Choice1,Choice1Event,Choice2,Choice2Event,Choice3ConditionMBTI,Choice3ConditionValue,Choice3,Choice3Event
30_3_1_003,1층 보스와의 조우 3회차 대사,멜롱,너와 친구가 되고 싶은 눈사람,31_1_1_011,…!! 탐험자# 또 왔구나롱.\\n네가 날 쓰러뜨린 뒤부터 계속 너를 기다렸어롱.\\n따뜻하게 안아주기 위해서 말이야롱.\\n나는 눈사람이지만 엄청 차갑진 않아롱.\\n내 포옹을 받아줄래롱?\\n꼬옥 안긴 너의 온기를 조금 느끼다가...\\n그대로 너의 몸을 납작하게 만들 거야롱.\\n그런 뒤엔 납작해진 너와 친구가 되는 거지롱.\\n얼마나 재미있을지 기대돼서 잠도 못잤어롱!\\n그럼 이제... 포옹파티를 시작해볼까롱?!,<확인>,31_2_2_011\\n0,0,0,0,0.0,0,0
30_3_1_004,1층 보스와의 조우 4회차 대사,멜롱,탐험자과 친해지고 싶은 눈사람,31_1_1_016,안녕# 탐험자롱.\\n오늘도 나와 놀아주기 위해 왔구나롱!\\n나는 이 행성에서 눈사람으로 태어나서 지금까지…\\n슬라임 친구 밖에 사귀지 못했다롱.\\n그래서 탐험자 같은 사람과도 친해지고 싶다롱.\\n일단 내가 먼저 선물을 주겠다롱.\\n슬라임 친구들도 녹아내릴 정도로 좋아했던…\\n'죽을 정도로 아픈' 공격 선물이다롱!\\n공격을 맞고도 죽지 않고 살아남으면#\\n우리는 이제 친구가 되는 거야롱~,<확인>,31_2_2_016\\n0,0,0,0,0.0,0,0
30_3_1_005,1층 보스와의 조우 5회차 대사,멜롱,돌로 이뤄진 눈사람,31_1_1_021,또 왔구나# 탐험자롱!\\n이렇게 또 만나다니 참 우연이다롱.\\n응? 내가 문지기니까 무조건 만나야 된다고롱??\\n그런 건 잘 모르겠다롱~\\n오늘은 너와 눈싸움을 하고 싶다롱!\\n눈이 없는데 어떻게 눈싸움을 하는지 궁금하냐롱?\\n날 봐롱# 나는 눈사람이지만 돌로 만들어졌지롱.\\n그러니 눈싸움도 돌로 하면 되는 거다롱!\\n내 전력투구# 받아보라롱~,<확인>,31_2_2_021\\n0,0,0,0,0.0,0,0
30_3_1_006,1층 보스와의 조우 6회차 대사,멜롱,사람이 아닌 눈사람,31_1_1_026,탐험자롱… 오늘도 와줘서 정말 반갑다롱…\\n나는 매우 큰 고민이 생겼다롱.\\n보다시피 난 눈사람인데롱…\\n이제야 깨달아 버렸다롱!\\n나… 나는...\\n'사람'이 아니었다롱!!\\n그렇다면 눈사람이 아니라 눈골렘이어야 하나롱?!\\n눈사람이라는 어감이 너무너무 좋은데롱…\\n갑자기 슬퍼졌다롱.\\n탐험자롱# 나를 위로해달라롱~\\n이번 전투에서 이기면…\\n너를 잘게 쪼개서 기분전환용으로 가지고 놀겠다롱!,<확인>,31_2_2_026\\n0,0,0,0,0.0,0,0
30_3_1_007,1층 보스와의 조우 7회차 대사,멜롱,눈을 본 적 없는 눈사람,31_1_1_031,탐험자롱# 너도 '눈'을 한 번도 못봤지롱?\\n내 얼굴에 달린 눈 말고롱~\\n하늘에서 내리는 눈 말이다롱!\\n나도 아직 눈을 본 적이 없다롱…\\n뭐롱? 본 적 있다고롱??\\n…왠지 화가 난다롱.\\n드림스토커의 적# 탐험자롱!\\n최고의 문지기인 나# 멜롱이 쓰러뜨려주겠다롱!!,<확인>,31_2_2_031\\n0,0,0,0,0.0,0,0
30_3_1_008,1층 보스와의 조우 8회차 대사,멜롱,뜬 눈으로 밤을 지샌 눈사람,31_1_1_036,나# 멜롱롱.\\n탐험자에게 사과를 해야겠어롱.\\n너의 진정한 친구가 되고 싶었지만#\\n저번에는 이상하게 화를 내버린 것 같아롱.\\n그래서 탐험자가 오기 전까지#\\n한숨도 못 잤지 뭐야롱.\\n내 사과를 받아줘롱.\\n대신 미안한 마음을 담아서…\\n평소보다 더 열심히 공격을 날려줄게롱!!,<확인>,31_2_2_036\\n0,0,0,0,0.0,0,0
30_3_1_009,1층 보스와의 조우 9회차 대사,멜롱,드라를 시기하는 눈사람,31_1_1_041,탐험자롱# 혹시 지하 2층으로 내려가 보았나롱?\\n거기에는 드라라는 녀석이 있을 거야롱.\\n드라는 드림스토커 멤버 중에서도\\n가장 열심히 일하는 친구야롱!\\n하지만 나는 드라를 별로 좋아하지 않는다롱.\\n나보다 더 재능도 뛰어나고# 멋있고# 인기도 많고...\\n가장 중요한 건…\\n매일 부지런히 일하는 탓에 나랑 같이 놀아주지 않기 때문이지롱!\\n나중에 드라랑 만나면 안부나 전해줘롱~,<확인>,31_2_2_041\\n0,0,0,0,0.0,0,0
30_3_1_010,1층 보스와의 조우 10회차 대사,멜롱,보헌을 존경하는 눈사람,31_1_1_046,지하 3층에는 보헌이라는 무서운 괴물이 지키고 있어롱…\\n온몸이 활활 불타서 가까이 가기에는 너무 뜨거워롱!\\n내가 특별한 눈사람이 아니었다면#\\n이미 녹아버렸을지도 몰라롱!\\n보헌은 나이가 엄청 많은 것 같아롱.\\n나도 나중에 보헌 같이 따뜻한 눈사람이 되고 싶다롱.\\n그럼# 보헌이 되기 위한 준비연습이다롱.\\n탐험자롱# 뜨거운 싸움 놀이를 함께하자롱!,<확인>,31_2_2_046\\n0,0,0,0,0.0,0,0
30_3_1_011,1층 보스와의 조우 11회차 대사,멜롱,나흐에게 편지를 남긴 눈사람,31_1_1_051,와# 탐험자구나롱!\\n매일 잘난 척 하는 나흐라는 녀석을 만난 적 있나롱?\\n나흐는 드뷔시님 다음 가는 실력자지만#\\n가끔은 잘난 척이 너무 심해서 문제다롱!\\n내 말투가 거슬린다고 매번 잔소리를 해서...\\n솔직히 짜증난다롱.\\n그래서 솔직한 마음을 담아서 편지를 썼다롱~\\n어떤 내용을 썼는지 궁금하냐롱?\\n비밀이지롱롱~~~~\\n궁금하면 날 쓰러뜨린 뒤에 다시 물어봐롱!,<확인>,31_2_2_051\\n0,0,0,0,0.0,0,0
30_3_1_012,1층 보스와의 조우 12회차 대사,멜롱,드뷔시가 두려운 눈사람,31_1_1_056,탐험자롱… 혹시# 드뷔시님을 만나 본 적 있나롱?\\n싸움 놀이도 했나롱?!\\n난 드뷔시님이 이 행성에 처음 왔을 때#\\n딱 한 번 같이 놀아봤지만\\n정~말 많이 아팠다롱!\\n드뷔시님에게 한 번도 포옹을 하지 못한 게 아쉽다롱…\\n그러니까...\\n내 대신 탐험자가 포옹을 하고 와롱!\\n드뷔시님에게 안부도 꼭 전해주고롱~,<확인>,31_2_2_056\\n0,0,0,0,0.0,0,0
30_3_1_013,1층 보스와의 조우 13회차 대사,멜롱,탐험자의 관심이 필요한 눈사람,31_1_1_061,탐험자롱# 이 행성에 온 지도 제법 됐네롱.\\n시간이 많이 흐른 것 같은데#\\n가끔 행성으로 흘러드는 다른 여행자들 이야기를 들어보면 \\n행성 바깥은 전혀 시간이 안 흘러간 것 같다는 생각이 든다롱…\\n조금 이상하지만 괜찮다롱!\\n탐험자가 항상 날 찾아와주니까롱~\\n멜롱롱은 탐험자의 가장 친한 친구가 되고 싶다롱.\\n그럼# 오늘도 신나는 싸움 놀이를 시작하자롱!\\n내일도# 모레도# 영원히 우린 함께다롱~,<확인>,31_2_2_061\\n0,0,0,0,0.0,0,0
30_3_1_014,1층 보스와의 조우 14회차 대사,멜롱,지난 날을 돌아보는 눈사람,31_1_1_066,탐험자롱… 우리는 친구 맞지롱?\\n싸움 놀이를 하다가 가끔 느끼는 게 있다롱…\\n탐험자랑 함께 노는 건 참 재미있는데#\\n매번 내가 지니까 온몸이 마구 아프고 눈물이 난다롱…\\n나와 함께 놀았던 친구들은 보통 나에게 패배하고\\n엉엉 우는 아이들이 많았다롱.\\n그 친구들도 이렇게 아팠을까 하는 생각이 들어서...\\n…\\n…...\\n아~ 모르겠다롱~~~~ \\n오늘도 신나게 싸워보자롱!,<확인>,31_2_2_066\\n0,0,0,0,0.0,0,0
30_3_1_015,1층 보스와의 조우 15회차 대사,멜롱,슬라임과 친구가 된 눈사람,31_1_1_071,탐험자롱# 네가 모르는 사실을 알려줄까롱?\\n이 행성은 사실 슬라임들이 엄청 많았다롱!\\n하지만 드뷔시님이 오신 뒤로는…\\n다들 피곤했는지 대부분 자러 가버렸다롱.\\n몇몇 이상한 슬라임들만 깨어 있는데\\n사람인 척 하면서 다니는 것이 조금 이상하다롱…\\n…가끔 드뷔시님이 이 행성에 오시기 전#\\n내가 슬라임에게 했던 일들이 떠오른다롱.\\n나는 많은 슬라임과 싸움 놀이로 친구가 됐는데...\\n…...\\n슬라임 친구들은... 나를 싫어했다롱.\\n요즘 탐험자와 만나면서 그 이유를 알 것 같다롱...\\n아무튼 오늘도 신나게 놀아보자롱~,<확인>,31_2_2_071\\n0,0,0,0,0.0,0,0
30_3_1_016,1층 보스와의 조우 16회차 대사,멜롱,탐험자와 절친이 되고픈 눈사람,31_1_1_076,탐험자롱! 오늘은 네게 부탁이 있어롱.\\n아주 진지하고 중요한 부탁이야롱.\\n…멜롱롱과#\\n절친이 되어주었으면 해롱!\\n누가 버리고 간 책에서 읽은 내용이다롱.\\n친구 중에서도 가장 친한 친구를 바로\\n절친이라고 한다지롱?\\n절친인 너에게 비밀을 하나 알려줄게.\\n사실… 롱이라고 붙이는 건…...\\n…\\n......\\n…......\\n그냥 귀여워 보이려고 그랬던 거야롱~!~!\\n하하# 어때? 우리는 이제 비밀을 공유하는 사이야.\\n이제 같이 놀아볼까?,<확인>,31_2_2_076\\n0,0,0,0,0.0,0,0
30_3_1_017,1층 보스와의 조우 17회차 대사,멜롱,탐험자와 싸울 때 즐거운 눈사람,31_1_1_081,탐험자는 나와 싸울 때 지루한가롱?\\n나는 탐험자와 싸울 때 너무 즐겁다롱!\\n나는 탐험자가 지루한 이유를 알 것 같다롱.\\n왜냐하면…\\n나를 상대할 때 자꾸 이기기 때문이다롱~\\n나는 탐험자에게 매번 지지만#\\n다음에는 이길 수 있을 것 같아서 흥분된다롱!\\n그래서 잠든 슬라임 녀석들을\\n갈기갈기 찢어놓으면서 생각한다롱…\\n탐험자를 이길 방법을 말이다롱~\\n자# 내가 생각한 승리공식을 구경해달라롱!,<확인>,31_2_2_081\\n0,0,0,0,0.0,0,0
30_3_1_018,1층 보스와의 조우 18회차 대사,멜롱,별 생각이 없는 문지기,31_1_1_086,탐험자롱# 또 왔냐롱~\\n오늘은 왠지 컨디션이 매우 좋다롱!\\n사실 탐험자랑 계속 싸우는 것은 재밌지만#\\n솔직히 계속 지면서 조금 언짢은 부분도 있었다롱!\\n하지만 오늘 갑자기 괜찮아졌다롱.\\n왜인지 아냐롱…?\\n그건 바로바로롱~\\n...\\n……\\n…......\\n탐험자에게 졌던 기억을 모두 까먹었기 때문이지롱~!~!~!\\n그런데 정말로 기억이 안 난다롱.\\n탐험자가 내 절친이라는 것만 빼고롱.\\n내가 기억력이 나빠서 그런 걸까롱…?\\n아무튼 오늘도 싸우자롱!,<확인>,31_2_2_086\\n0,0,0,0,0.0,0,0
30_3_1_019,1층 보스와의 조우 19회차 대사,멜롱,꿈과 현실을 혼동하는 눈사람,31_1_1_091,탐험자롱…? 탐험자 맞지롱?!\\n요즘 잘 때마다 꿈을 자주 꾸는데#\\n꿈에서 나온 탐험자랑 많이 다른 느낌이 든다롱!\\n싸움 놀이도 이렇게 많이 했는데#\\n왜 탐험자가 생소한 느낌이 드는지 모르겠다롱…\\n탐험자와 나는… 절친# 맞지롱??\\n확인해 봐야겠다롱.\\n탐험자가 내 절친이 맞는지… 널 쓰러뜨려서 확인하겠다롱!!,<확인>,31_2_2_091\\n0,0,0,0,0.0,0,0
30_3_1_020,1층 보스와의 조우 20회차 대사,멜롱,친구를 갈구하는 눈사람,31_1_1_096,으으… 기억이 나지 않는다롱…\\n탐험자롱! 탐험자는 항상 모든 것을 기억하나롱…?\\n나는 기억력이 나쁘다롱…\\n내가 어제 쿨쿨 잠든 슬라임을 짓밟으면서 놀고 있었는데#\\n220마리까지 센 다음에 잊어버렸다롱.\\n나는 얼마나 많은 슬라임과\\n'친구'가 되었을까롱????\\n탐험자롱~ 너는 나랑 친구니까 알려달라롱!,<확인>,31_2_2_096\\n0,0,0,0,0.0,0,0
30_3_1_021,1층 보스와의 조우 21회차 대사,멜롱,놀이를 좋아하는 눈사람,31_1_1_101,탐험자롱# 오늘도 같이 노는 거지롱?\\n내가 이겨서 오늘은 반드시 널 찢어버릴 거야롱!,<확인>,31_2_2_101\\n0,0,0,0,0.0,0,0
30_2_0_001_0,클라우_MBTI_IE_1,클라우,여행을 동경하는,0,센타리우스 성계에는 아름다운 바다와 산이 있대.\\n난 가본 적이 없지만# 혹시 넌 가봤니?\\n바다의 소금기 실린 바람# 산의 포근한 풀내음을 알고 있니?\\n난 책으로 밖에 알지 못하지만… 커다란 고래가 헤엄치는 바다가 좋을 것 같아.\\n넌 어때? 바다가 좋아# 산이 좋아?,바다가 좋아,30_2_0_001_1,산이 좋아,30_2_0_001_2,I,50.0,난... 집이 좋아…,30_2_0_001_3
30_2_0_001_1,클라우_MBTI_IE_1_1,클라우,여행을 동경하는,0,바다에서 헤엄치는 거 너무 좋지.,<확인>,32_4_002\\n0,0,0,0,0.0,0,0
30_2_0_001_2,클라우_MBTI_IE_1_2,클라우,여행을 동경하는,0,산에서 캠핑하는 거 최고야.,<확인>,32_4_001\\n0,0,0,0,0.0,0,0
30_2_0_001_3,클라우_MBTI_IE_1_3,클라우,여행을 동경하는,0,그래 맞아# 상상 속의 친구들은 널 해치지 않을 테니까!,<확인>,32_4_009\\n0,0,0,0,0.0,0,0
30_2_0_036_0_0,데키우스의 주접,데키우스,꽃을 든 남자,0,헉! 안녕?\\n완벽한 드릴과 멋진 드릴의 주인이네!\\n너 되게 좋은 향이 난다!,냄새나?,30_2_0_036_1_0\\n32_4_005,뭔 소리야,30_2_0_036_2_0\\n32_4_004,E,20.0,니 취향?,30_2_0_036_3_0\\n32_4_002
30_2_0_036_1_0,데키우스의 주접_선택지1,데키우스,꽃을 든 남자,0,아니 향.\\n내#취#향,<부끄러워하기>,30_2_0_036_1_1\\n32_4_002\\n32_4_005,<경멸하기>,30_2_0_036_1_2\\n32_4_006\\n32_4_004,0,0.0,0,0
30_2_0_036_1_1,데키우스의 주접_선택지1_파생1,데키우스,꽃을 든 남자,0,하핫! 부끄러워하긴.\\n귀여운데 왜 혼자야?\\n내#약#혼#자\\n이건 약혼자에게 바치는 선물!,<확인>,32_2_021\\n0,0,0,0,0.0,0,0
30_2_0_036_1_2,데키우스의 주접_선택지1_파생2,데키우스,꽃을 든 남자,0,하핫! 경멸의 눈빛도 아름다워!\\n굴 좋아해?\\n나도!\\n네#얼#굴\\n이건 아름다운 얼굴에게 드리는 선물!,<확인>,32_2_022\\n0,0,0,0,0.0,0,0
30_2_0_036_2_0,데키우스의 주접_선택지2,데키우스,머쓱한 남자,0,어...?\\n아니# 너 좋은 향이 난다고...\\n내 취향...\\n하#너 좀 별로네...\\n내 맘의 별로!\\n하핫! 더 준비해야겠다!\\n이거 받고 가!,<확인>,32_2_020\\n0,0,0,0,0.0,0,0
30_2_0_036_3_0,데키우스의 주접_선택지3,데키우스,당황한 남자,0,어...?\\n내가 할 말이었는데...\\n너 징하다...\\n어메이징.\\n하핫!\\n어메이징 한 당신께 드리는 선물입니다~!,<확인>,32_2_020\\n0,0,0,0,0.0,0,0
30_2_0_037_0_0,데키우스의 주접2,데키우스,영 앤 리치,0,헉! 넌 베를린이구나!,베를린?,30_2_0_037_1_0\\n32_4_003,아닌데?,30_2_0_037_2_0\\n32_4_004,E,20.0,치명적인 독일 수도?,30_2_0_037_3_0\\n32_4_002
30_2_0_037_1_0,데키우스의 주접2_선택지1,데키우스,영 앤 리치,0,그래.\\n나에겐 치명적인 독 일수도★,<박수치기>,30_2_0_037_1_1\\n32_4_002\\n32_4_005,<화내기>,30_2_0_037_1_2\\n32_4_004\\n32_4_006,S,20.0,<무시하기>,30_2_0_037_1_3\\n32_4_004
30_2_0_037_1_1,데키우스의 주접2_선택지1_파생1,데키우스,영 앤 리치,0,하핫!\\n너 혼혈이구나?\\n인간과...\\n천사!★\\n천사에게 선물을 드릴게요! 하하핫!,<확인>,32_2_021\\n0,0,0,0,0.0,0,0
30_2_0_037_1_2,데키우스의 주접2_선택지1_파생2,데키우스,영 앤 리치,0,하핫!\\n화내는 얼굴도 아름다워!\\n널 좋아하는 사람 접으라 했더니\\n행성 반이 접혀 사라진 거# 알아?\\n이 돈으로 복구해 줘! 하하핫!,<확인>,32_2_022\\n0,0,0,0,0.0,0,0
30_2_0_037_1_3,데키우스의 주접2_선택지1_파생3,데키우스,머쓱한 남자,0,하핫!\\n하하핫...\\n미안해#이거 받아...,<확인>,32_2_020\\n0,0,0,0,0.0,0,0
30_2_0_037_2_0,데키우스의 주접2_선택지2,데키우스,영 앤 리치,0,아니# 맞는데?\\n나에겐 치명적인 독 일수도★\\n하핫! 이 돈으로 독을 더 사도록 하지.\\n이미 중독이라~!,<확인>,32_2_022\\n0,0,0,0,0.0,0,0
30_2_0_037_3_0,데키우스의 주접2_선택지3,데키우스,영 앤 리치,0,너 정말 만만치 않구나!\\n이건 경의의 표시야,<확인>,32_2_020\\n0,0,0,0,0.0,0,0
30_2_0_066_0_0,데키우스의 주접3,데키우스,주접 킹,0,헉 넌 타지에서 온...?,응 불시착했어.,30_2_0_066_1_0\\n32_4_004,또 무슨 소릴 하려고?,30_2_0_066_2_0\\n32_4_006,E,20.0,판타지?,30_2_0_066_3_0\\n32_4_002
30_2_0_066_1_0,데키우스의 주접3_선택지1,데키우스,주접 킹,0,판# 타# 지★\\n불시착했어?\\n내 마음에 불시착?\\n넌 내 사슴이야.\\n내 마음을 녹용★,그만해,30_2_0_066_1_1\\n32_4_006\\n32_4_004,<계속 들어준다>,30_2_0_066_1_2\\n32_4_005\\n32_4_001,F,20.0,어디 아파? 어떡해...,30_2_0_066_1_3\\n32_4_005\\n32_4_003
30_2_0_066_1_1,데키우스의 주접3_선택지1_파생1,데키우스,주접 킹,0,그만할 수가 없어!\\n마취됐어!\\n알럽 쏘 마취★\\n이건 마취 비용~ 하하핫!,<확인>,32_2_022\\n0,0,0,0,0.0,0,0
30_2_0_066_1_2,데키우스의 주접3_선택지1_파생2,데키우스,주접...,0,넌 음계로는 레야...\\n도를 지나 미치기 직전이니까★\\n하핫...\\n표정이 왜 그래?\\n하하핫...\\n이거 받아...,<확인>,32_2_020\\n0,0,0,0,0.0,0,0
30_2_0_066_1_3,데키우스의 주접3_선택지1_파생3,데키우스,주접 킹...,0,맞아# 아파.\\n넌 다 좋은데...\\n이거 하나만 고쳐줘.\\n내# 심# 장★\\n하하핫! 이건 미리 주는 사례금!,<확인>,32_2_022\\n0,0,0,0,0.0,0,0
30_2_0_066_2_0,데키우스의 주접3_선택지2,데키우스,당신에게 윙크하는 남자,0,판# 타# 지★,<웃어주기>,30_2_0_066_2_1\\n32_4_005\\n32_4_003,<무시하기>,30_2_0_066_2_1\\n32_4_006\\n32_4_004\\n32_4_001,0,0.0,0,0
